0.009999996896355978,0.6939999997596032
0.020000001111292895,0.6940000000083045
0.030000002474908367,0.6910000000236827
0.04000000019040752,0.6839999999680029
0.049999998551210505,0.673999999915621
0.0599999997202056,0.6619999999251109
0.07000000322350645,0.6500000001413864
0.0800000009883906,0.6389999998960274
0.08999999923939775,0.6290000001323716
0.099999998417683,0.6190000003739714
0.10999999817121803,0.6110000000752368
0.12000000172237259,0.6030000000795056
0.1299999979249853,0.5960000002043565
0.13999999933576632,0.5890000000079347
0.15000000067547062,0.5830000002044733
0.15999999974884913,0.5770000004042717
0.17000000151187394,0.5720000001183457
0.17999999754232773,0.5669999999942226
0.19000000086538316,0.5620000000928667
0.1999999958569182,0.5569999999871307
0.21000000134349434,0.5529999999755172
0.21999999914263207,0.5490000000599126
0.2300000016556959,0.5450000000297243
0.2449999984076217,0.5399999998397835
0.26799999775367217,0.5380000003082009
0.30099999875290284,0.5380000000042143
0.35100000157825617,0.5379999997213776
0.40100000107417016,0.5390000000355856
0.4510000001120109,0.5389999999266523
0.5010000005734733,0.5390000002599343
0.5510000003053087,0.5390000000613369
0.601000001956617,0.5390000000746408
0.6509999989655381,0.5399999999713938
0.7010000007265786,0.5400000000133548
0.7509999981557972,0.5410000001814312
0.8009999992598504,0.5410000001351846
0.8510000016351863,0.5419999999581191
0.9009999990837151,0.5419999999652028
0.9510000001675415,0.5429999995610294
1.0009999996734724,0.5440000000097871
1.0510000019536907,0.5449999999159763
1.1010000014155747,0.5460000000078491
1.151000000967312,0.5470000000066553
1.2010000000837935,0.5480000003015402
1.2509999978530097,0.5499999999960409
1.3009999996412114,0.5510000000433427
1.3509999987250954,0.5530000002625536
1.4009999991388695,0.5539999999028554
1.4510000001563055,0.5560000001538565
1.500999999055363,0.5579999999001315
1.5510000020755326,0.5610000000387856
1.6009999994775408,0.562999999858051
1.651000001632561,0.5659999998325161
1.7009999966018121,0.5689999998239518
1.750999999717173,0.5719999999767958
